YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2013,Germany,A3,STATION WAGON - SMALL,2.0,4,M6,Z,10.4,6.7,8.7,32,200
2013,Germany,A3 QUATTRO,STATION WAGON - SMALL,2.0,4,AM6,Z,9.6,7.5,8.6,33,198
2013,Germany,A4,COMPACT,2.0,4,AV8,Z,8.6,6.2,7.5,38,172
2013,Germany,A4 QUATTRO,COMPACT,2.0,4,AS8,Z,10.1,6.8,8.6,33,198
2013,Germany,A4 QUATTRO,COMPACT,2.0,4,M6,Z,9.5,6.3,8.1,35,186
2013,Germany,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AS8,Z,10.1,6.8,8.6,33,198
2013,Germany,A5 QUATTRO,SUBCOMPACT,2.0,4,AS8,Z,10.1,6.8,8.6,33,198
2013,Germany,A5 QUATTRO,SUBCOMPACT,2.0,4,M6,Z,9.5,6.3,8.1,35,186
2013,Germany,A6 QUATTRO,MID-SIZE,2.0,4,AS8,Z,10.5,6.8,8.9,32,205
2013,Germany,A6 QUATTRO,MID-SIZE,3.0,6,AS8,Z,11.3,7.3,9.5,30,218
2013,Germany,A7 QUATTRO,MID-SIZE,3.0,6,AS8,Z,11.3,7.4,9.5,30,218
2013,Germany,A8,MID-SIZE,3.0,6,AS8,Z,12.0,7.2,9.8,29,225
2013,Germany,A8L,FULL-SIZE,3.0,6,AS8,Z,12.4,7.6,10.2,28,235
2013,Germany,A8L,FULL-SIZE,4.0,8,AS8,Z,13.2,8.2,10.9,26,251
2013,Germany,ALLROAD QUATTRO,STATION WAGON - SMALL,2.0,4,AS8,Z,10.4,7.4,9.0,31,207
2013,Germany,Q5,SUV - SMALL,2.0,4,AS8,Z,10.5,7.2,9.0,31,207
2013,Germany,Q5 HYBRID,SUV - SMALL,2.0,4,AS8,Z,8.6,6.9,7.8,36,179
2013,Germany,Q7,SUV - STANDARD,3.0,6,AS8,Z,13.6,9.3,11.6,24,267
2013,Germany,RS 5,SUBCOMPACT,4.2,8,AM7,Z,13.7,9.2,11.7,24,269
2013,Germany,S4,COMPACT,3.0,6,AM7,Z,11.7,7.7,9.9,29,228
2013,Germany,S4,COMPACT,3.0,6,M6,Z,13.1,8.3,10.9,26,251
2013,Germany,S5,SUBCOMPACT,3.0,6,AM7,Z,11.7,7.7,9.9,29,228
2013,Germany,S5,SUBCOMPACT,3.0,6,M6,Z,13.1,8.3,10.9,26,251
2013,Germany,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,11.8,8.0,10.1,28,232
2013,Germany,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,Z,9.1,6.4,7.9,36,182
2013,Germany,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM6,Z,9.1,6.4,7.9,36,182
2013,Germany,TT RS COUPE,SUBCOMPACT,2.5,5,M6,Z,12.3,8.1,10.4,27,239
2013,Germany,TTS COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,Z,10.1,7.4,8.9,32,205
2013,Germany,TTS ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM6,Z,10.1,7.4,8.9,32,205
2013,United_Kingdom,CONTINENTAL FLYING SPUR,MID-SIZE,6.0,12,AM6,Z,19.1,11.2,15.6,18,359
2013,United_Kingdom,CONTINENTAL GT,COMPACT,6.0,12,AS6,Z,18.8,11.2,15.4,18,354
2013,United_Kingdom,CONTINENTAL GTC,SUBCOMPACT,6.0,12,AM6,Z,19.1,11.2,15.6,18,359
2013,United_Kingdom,CONTINENTAL SUPERSPORTS CONVERTIBLE,SUBCOMPACT,6.0,12,AM6,Z,18.8,11.2,15.4,18,354
2013,United_Kingdom,MULSANNE,MID-SIZE,6.8,8,AS8,Z,20.3,12.7,16.9,17,389
2013,Germany,128i CABRIOLET,SUBCOMPACT,3.0,6,A6,Z,11.4,7.4,9.6,29,221
2013,Germany,128i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,10.7,7.0,9.0,31,207
2013,Germany,128i COUPE,SUBCOMPACT,3.0,6,A6,Z,11.3,6.8,9.3,30,214
2013,Germany,128i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.7,7.0,9.0,31,207
2013,Germany,135i CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,11.8,7.9,10.0,28,230
2013,Germany,135i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,10.6,6.8,8.9,32,205
2013,Germany,135i COUPE,SUBCOMPACT,3.0,6,AM7,Z,11.7,7.9,10.0,28,230
2013,Germany,135i COUPE,SUBCOMPACT,3.0,6,M6,Z,10.4,7.0,8.9,32,205
2013,Germany,320i,COMPACT,2.0,4,A8,Z,8.5,5.2,7.0,40,161
2013,Germany,320i,COMPACT,2.0,4,M6,Z,8.9,5.4,7.3,39,168
2013,Germany,328i,COMPACT,2.0,4,A8,Z,8.6,5.5,7.2,39,166
